,Sex,Age,EducationLevel,HouseholdPosition,HouseholdSize,Country,EconomicStatus,CurEcoActivity,MaritalStatus,Occupation
37951,1,59,3,4,4,1,3,5,1,1
37952,1,16,3,4,6,1,3,2,1,1
37953,2,27,3,2,3,1,1,4,2,1
37954,2,22,6,2,4,1,1,2,2,1
37955,2,32,3,2,5,1,1,5,2,1
37956,2,32,4,2,3,1,2,1,2,0
37957,2,37,3,2,4,1,1,3,2,1
37958,2,42,4,3,2,1,1,2,2,0
37959,2,59,3,4,4,2,1,2,1,1
37960,2,18,4,2,4,1,1,3,2,1
37961,2,37,6,3,2,1,1,3,2,0
37962,2,47,6,5,1,1,2,8,1,0
37963,2,21,4,1,2,1,1,1,1,1
37964,1,37,4,2,5,1,1,2,2,0
37965,2,42,6,5,1,1,1,5,1,0
37966,1,22,6,3,2,3,1,6,2,0
37967,1,27,4,2,4,1,1,6,2,1
37968,1,47,6,3,2,1,1,6,2,0
37969,2,59,3,4,4,1,3,6,1,1
37970,2,21,5,6,3,1,1,2,1,0
37971,1,21,6,2,3,2,1,4,2,0
37972,2,59,2,5,1,1,1,1,1,1
37973,2,16,4,4,6,1,3,1,1,1
37974,2,37,6,2,3,1,1,5,2,0
37975,1,42,6,2,3,1,1,5,2,0
37976,1,21,3,2,3,1,1,12,2,1
37977,1,18,6,5,1,1,1,10,1,0
37978,2,59,3,4,5,1,3,1,1,1
37979,2,21,4,2,5,3,1,8,2,1
37980,1,37,6,3,2,1,1,5,2,0
37981,1,32,6,6,3,1,1,5,4,0
37982,1,37,3,2,4,1,1,6,2,1
37983,1,18,4,3,2,1,1,4,2,1
37984,1,22,6,2,3,1,1,6,2,0
37985,2,18,4,3,2,1,1,7,2,0
37986,2,37,4,2,5,2,2,3,2,0
37987,1,18,6,1,2,1,1,8,1,0
37988,2,32,4,2,6,1,2,3,2,0
37989,1,42,4,2,3,1,1,10,2,1
37990,2,27,2,2,5,1,1,12,2,1
37991,1,21,6,2,4,1,1,1,2,0
37992,2,32,5,2,3,1,1,3,2,0
37993,1,32,4,2,3,1,1,4,2,0
37994,1,22,6,2,3,1,1,6,2,0
37995,2,32,3,3,2,1,1,1,2,1
37996,2,16,6,5,1,1,1,8,1,1
37997,1,37,4,2,4,1,1,2,2,0
37998,1,47,4,2,3,1,2,1,2,0
37999,2,27,6,2,4,1,1,4,2,1
38000,1,22,4,2,3,1,1,4,2,0
38001,1,32,4,2,4,1,1,2,2,0
38002,1,42,6,3,2,1,1,12,2,0
38003,2,37,4,2,5,1,2,1,2,0
38004,2,16,4,4,3,1,1,9,1,1
38005,1,47,4,3,2,1,2,1,2,0
38006,2,21,4,3,2,1,1,1,2,0
38007,1,21,6,5,1,1,1,7,1,0
38008,1,16,4,5,1,1,3,1,1,1
38009,2,22,4,2,5,1,1,11,2,0
38010,2,27,6,5,1,1,1,8,1,0
38011,2,22,5,6,4,1,1,3,1,1
38012,2,22,6,2,4,3,1,10,2,1
38013,2,32,3,2,5,1,1,3,2,1
38014,2,21,6,2,4,1,1,2,2,0
38015,2,18,4,2,3,1,1,8,2,1
38016,2,27,2,2,3,3,1,1,2,1
38017,2,21,3,1,2,1,1,1,1,1
38018,1,27,6,2,6,1,1,2,2,0
38019,2,32,4,7,2,1,1,5,4,1
38020,2,59,2,4,4,1,1,1,1,1
38021,1,59,2,4,4,1,3,1,1,1
38022,1,22,6,2,5,1,1,5,2,0
38023,1,27,3,6,4,3,1,9,4,1
38024,2,27,6,2,6,1,1,3,2,0
38025,2,16,4,5,1,1,1,2,1,1
38026,1,37,5,3,2,1,1,4,2,0
38027,2,27,3,6,4,1,1,2,4,0
38028,2,37,4,7,2,1,1,9,4,1
38029,1,37,6,2,4,1,1,2,2,0
38030,2,37,3,3,2,1,1,10,2,1
38031,2,27,4,2,5,1,1,4,2,1
38032,2,21,4,2,5,1,2,11,2,0
38033,2,22,3,2,3,1,1,3,2,1
38034,2,22,4,2,4,1,1,9,2,1
38035,2,32,4,2,4,1,1,3,2,0
38036,1,37,6,2,4,1,1,1,2,0
38037,2,42,6,5,1,1,1,5,1,0
38038,2,22,6,2,3,1,1,3,2,1
38039,2,22,4,2,4,1,1,1,2,1
38040,1,22,6,1,2,1,1,6,1,0
38041,1,59,3,4,5,1,3,1,1,1
38042,1,32,4,2,4,1,1,1,2,0
38043,2,21,4,2,3,1,1,7,2,0
38044,1,22,6,5,1,1,1,2,1,1
38045,2,59,3,4,4,1,1,8,1,1
38046,1,22,4,2,4,1,1,4,2,0
38047,2,16,3,4,4,1,1,3,1,1
38048,1,52,6,3,2,1,1,2,2,0
38049,1,32,6,2,4,1,1,6,2,0
38050,1,37,6,2,4,1,1,3,2,0
38051,2,32,6,3,2,1,1,5,2,0
38052,2,37,2,3,2,2,1,2,2,1
38053,2,32,1,2,3,1,1,2,2,1
38054,1,21,6,3,2,1,1,4,2,1
38055,2,27,4,2,4,1,1,5,2,1
38056,1,42,6,3,2,1,1,2,2,0
38057,1,59,3,4,4,1,3,1,1,1
38058,1,21,4,1,2,1,1,1,1,1
38059,2,27,4,2,4,1,1,4,2,1
38060,2,22,5,2,3,1,1,2,2,1
38061,2,22,6,1,2,1,1,4,4,0
38062,1,18,4,3,2,1,2,11,2,0
38063,2,32,3,2,4,1,1,1,2,1
38064,1,42,4,2,4,1,1,10,2,1
38065,2,18,6,5,1,1,1,4,1,0
38066,2,32,4,2,3,1,1,3,2,1
38067,1,22,3,1,2,1,1,1,1,1
38068,1,27,6,1,2,1,1,5,1,0
38069,1,42,3,3,2,1,1,4,2,1
38070,2,37,4,3,2,1,1,5,2,0
38071,1,47,6,3,2,1,1,5,2,0
38072,1,21,4,6,3,3,1,12,1,0
38073,1,37,2,3,2,1,1,4,2,1
38074,1,22,4,2,3,1,2,2,2,0
38075,2,22,2,2,4,1,1,9,2,1
38076,1,16,6,1,2,1,1,2,1,1
38077,2,27,6,6,4,1,1,5,1,0
38078,2,59,3,4,3,1,3,9,1,1
38079,2,18,6,8,2,1,1,2,1,0
38080,1,32,6,2,4,1,1,12,2,0
38081,2,27,4,5,1,1,1,3,1,1
38082,1,21,3,2,4,1,1,4,2,0
38083,1,37,6,2,3,1,1,3,2,0
38084,1,32,6,2,4,1,1,5,2,0
38085,2,42,2,5,1,1,1,2,3,1
38086,1,27,6,1,2,1,1,4,1,0
38087,2,21,4,1,2,1,1,10,1,1
38088,1,21,6,2,5,1,1,2,2,0
38089,2,27,6,5,1,1,1,8,1,0
38090,1,32,4,2,4,1,2,1,2,0
38091,1,27,3,3,2,1,1,2,2,0
38092,1,37,6,3,2,1,1,3,2,0
38093,1,22,2,2,5,3,2,5,2,1
38094,1,22,6,2,4,1,1,7,2,0
38095,1,22,4,2,6,1,1,5,2,0
38096,1,18,4,5,1,1,1,7,1,1
38097,1,21,3,3,2,1,1,12,2,1
38098,1,37,2,3,2,1,1,2,2,0
38099,1,22,6,2,4,2,1,1,2,1
38100,2,18,4,5,1,1,2,9,1,0
38101,2,59,3,4,5,1,3,9,1,1
38102,1,21,3,2,4,1,1,3,2,1
38103,1,22,3,2,4,3,1,7,2,1
38104,2,47,6,3,2,1,1,2,2,1
38105,2,47,6,3,2,1,1,6,2,0
38106,1,32,6,2,4,1,1,6,2,0
38107,2,21,4,2,3,1,1,7,2,1
38108,1,42,4,3,2,1,1,7,2,0
38109,2,16,4,4,4,1,1,1,1,1
38110,2,32,4,3,2,1,1,3,2,1
38111,2,22,4,2,5,1,1,2,2,1
38112,1,27,6,1,2,1,1,2,1,0
38113,2,16,4,4,3,1,1,4,1,1
38114,1,37,6,2,3,1,1,5,2,0
38115,2,42,6,5,1,1,1,3,4,0
38116,1,18,4,1,2,1,1,6,1,1
38117,2,59,2,4,4,1,3,1,1,1
38118,1,22,4,5,1,1,1,9,1,1
38119,2,59,3,4,3,1,1,1,1,1
38120,2,32,4,2,3,1,1,1,2,1
38121,1,18,4,5,1,1,1,1,1,0
38122,1,22,4,2,4,1,1,1,2,0
38123,1,42,6,2,4,1,1,2,2,0
38124,2,21,6,6,3,1,1,1,1,1
38125,2,22,3,7,2,1,1,1,4,1
38126,2,27,4,2,5,1,1,3,2,1
38127,2,37,3,2,3,1,2,12,2,1
38128,1,27,6,6,6,1,1,6,4,0
38129,2,59,3,4,5,1,3,9,1,1
38130,2,27,4,2,3,1,1,3,2,1
38131,1,27,5,2,5,1,1,2,2,0
38132,2,59,3,4,4,1,1,1,1,1
38133,2,27,4,2,3,1,1,3,2,1
38134,2,22,6,2,4,1,1,12,2,1
38135,2,22,4,2,4,1,1,3,2,1
38136,1,59,3,4,4,3,1,2,1,1
38137,2,21,6,6,4,1,1,6,1,1
38138,1,16,6,5,1,1,1,6,1,0
38139,2,22,6,4,3,1,1,2,1,1
38140,1,21,5,2,3,1,1,4,2,1
38141,2,22,2,7,3,1,1,6,4,1
38142,1,32,4,2,4,1,1,1,2,0
38143,1,42,6,2,3,1,1,5,2,0
38144,1,21,2,8,5,3,1,11,1,1
38145,2,27,3,2,4,1,1,2,2,1
38146,2,59,3,4,5,1,3,1,1,1
38147,2,27,3,1,2,3,1,2,1,1
38148,2,21,3,2,4,1,1,3,2,1
38149,1,16,4,6,4,1,1,1,1,0
38150,2,27,6,3,2,1,1,5,2,0
38151,1,16,3,4,3,1,1,1,1,1
38152,1,27,6,2,4,1,1,10,2,0
38153,2,59,4,4,4,1,1,2,1,1
38154,2,47,2,5,1,1,1,2,4,1
38155,1,16,6,4,4,1,3,1,1,1
38156,2,21,3,2,4,1,1,10,2,1
38157,2,21,6,5,1,1,1,2,1,0
38158,2,27,3,2,6,1,1,10,2,1
38159,2,16,4,3,2,1,1,3,2,1
38160,2,18,4,3,2,1,1,3,2,1
38161,1,37,6,2,3,1,1,6,2,0
38162,2,18,6,1,2,1,1,10,1,1
38163,1,32,6,8,2,2,1,2,4,1
38164,1,37,4,3,2,3,1,1,2,1
38165,1,18,4,2,3,1,1,4,2,0
38166,1,18,4,8,2,1,3,9,1,1
38167,2,16,4,3,2,1,1,1,2,1
38168,1,22,4,2,4,1,1,4,2,1
38169,1,32,6,2,4,1,1,2,2,0
38170,1,42,5,3,2,1,1,6,2,0
38171,2,18,6,1,2,1,1,6,1,0
38172,1,42,4,3,2,1,1,6,2,1
38173,2,16,4,1,2,1,1,8,1,1
38174,1,42,4,3,2,1,1,1,2,0
38175,2,27,5,6,3,1,1,6,4,0
38176,2,37,3,5,1,1,1,2,3,1
38177,1,37,2,5,1,1,1,12,1,1
38178,1,37,6,2,3,1,1,3,2,0
38179,1,32,6,2,4,1,1,3,2,0
38180,2,59,3,4,4,1,3,4,1,1
38181,1,21,5,5,1,1,1,4,1,0
38182,2,32,6,3,2,1,1,3,2,1
38183,2,22,4,2,4,1,1,3,2,1
38184,1,32,6,2,5,1,1,5,2,0
38185,2,16,4,4,4,1,3,2,1,1
38186,2,16,6,1,2,3,1,1,1,1
38187,1,22,3,2,5,1,1,4,2,0
38188,1,32,4,2,3,1,1,7,2,1
38189,1,59,3,4,6,1,1,2,1,1
38190,1,59,2,4,6,1,2,2,1,0
38191,1,59,2,4,4,1,3,2,1,1
38192,2,37,3,3,2,1,1,2,2,1
38193,1,21,6,3,2,1,1,1,2,0
38194,1,37,4,3,2,1,2,12,2,0
38195,1,22,6,1,2,1,1,6,4,0
38196,1,27,6,2,3,1,2,8,2,0
38197,1,42,6,5,1,1,1,3,4,0
38198,1,59,3,4,4,1,1,1,1,1
38199,2,18,6,1,2,1,1,4,1,0
38200,2,32,6,7,3,1,1,5,4,0
38201,1,27,3,2,4,1,1,6,2,1
38202,1,22,4,2,4,1,1,6,2,0
38203,1,32,2,2,4,1,1,2,2,0
38204,2,22,4,5,1,3,1,1,1,0
38205,2,37,3,2,3,1,1,1,2,1
38206,2,32,6,2,4,1,1,5,2,0
38207,2,42,3,2,3,1,2,11,2,0
38208,1,52,6,3,2,1,2,2,2,0
38209,2,18,4,3,2,1,1,2,2,0
38210,2,18,4,3,2,1,1,12,2,1
38211,2,16,4,4,4,1,1,3,1,1
38212,1,22,3,3,2,1,1,1,2,1
38213,1,21,4,2,4,1,1,1,2,1
38214,1,42,4,3,2,1,1,1,2,0
38215,1,59,3,4,3,1,1,1,1,1
38216,1,27,6,2,5,1,1,6,2,0
38217,1,52,6,3,2,1,1,2,2,0
38218,1,27,6,2,5,1,1,8,2,0
38219,2,27,6,2,5,1,1,5,2,0
38220,2,18,4,2,3,1,1,3,2,0
38221,2,16,4,2,5,1,1,3,2,1
38222,2,16,4,8,3,1,3,3,1,1
38223,1,32,6,2,4,1,1,10,2,0
38224,2,27,3,7,3,1,1,2,4,1
38225,1,59,4,4,3,1,3,2,1,1
38226,2,32,6,2,5,1,1,5,2,0
38227,2,37,6,2,3,1,1,3,2,0
38228,1,27,4,2,3,1,1,10,2,0
38229,2,27,5,2,4,1,1,3,2,0
38230,2,18,6,3,2,1,1,10,2,0
38231,2,21,6,6,3,1,1,5,1,0
38232,1,21,3,2,4,1,1,1,2,1
38233,2,18,4,6,3,1,1,1,1,1
38234,1,21,5,3,2,1,1,2,2,0
38235,2,18,4,2,4,1,1,4,2,1
38236,1,16,4,4,4,1,1,1,1,1
38237,2,18,5,4,3,1,3,3,1,1
38238,1,21,3,2,3,1,1,2,2,1
38239,1,18,4,2,4,1,1,12,2,0
38240,1,18,4,2,4,1,1,1,2,0
38241,2,22,4,2,3,2,1,3,2,1
38242,1,37,6,3,2,1,1,6,2,0
38243,1,18,2,4,4,1,1,12,1,0
38244,2,32,3,2,4,1,1,8,2,1
38245,1,22,4,2,5,1,2,11,2,0
38246,1,42,4,2,3,1,1,5,2,1
38247,2,16,6,4,6,1,1,5,1,0
38248,2,18,6,1,2,1,1,2,1,0
38249,1,22,6,2,4,1,1,6,2,0
38250,2,37,3,3,2,1,1,3,2,1
38251,1,27,4,2,5,1,1,6,2,1
38252,2,59,3,4,3,1,3,1,1,1
38253,1,22,3,3,2,1,1,1,2,0
38254,1,37,2,3,2,1,1,2,2,1
38255,1,27,3,2,5,2,1,4,2,1
38256,1,22,2,5,1,1,1,1,4,0
38257,1,59,2,4,4,1,3,7,1,1
38258,2,27,6,2,5,1,1,5,2,0
38259,1,32,3,2,4,1,1,2,2,1
38260,2,37,4,2,4,1,2,4,2,0
38261,1,27,4,4,2,1,1,1,1,0
38262,2,16,6,4,4,1,1,5,1,0
38263,2,18,6,2,3,1,1,2,2,0
38264,1,32,4,2,4,1,1,2,2,0
38265,1,32,4,2,3,1,1,4,2,1
38266,1,27,6,2,4,1,1,1,2,0
38267,1,18,4,4,3,1,1,1,1,0
38268,1,22,6,2,4,1,1,6,2,0
38269,1,21,4,1,2,1,1,10,1,0
38270,2,16,6,4,4,1,1,2,1,0
38271,1,42,5,2,3,1,1,4,2,0
38272,1,27,6,2,4,1,1,3,2,0
38273,1,27,6,2,5,1,1,2,2,0
38274,1,21,4,3,2,1,1,1,2,1
38275,1,32,6,2,5,3,1,2,2,0
38276,2,27,3,2,4,1,1,10,2,1
38277,1,22,4,6,3,1,1,2,1,0
38278,1,22,6,2,5,1,1,12,2,0
38279,1,18,3,2,3,1,1,1,2,1
38280,2,32,3,3,2,1,1,7,2,1
38281,2,22,4,2,4,1,1,6,2,1
38282,1,32,4,2,4,1,1,4,2,1
38283,1,37,4,2,4,1,1,1,2,1
38284,2,42,3,2,3,1,2,2,2,0
38285,1,32,4,3,2,1,2,11,2,0
38286,1,18,2,2,4,1,1,7,2,1
38287,1,59,3,4,4,1,1,1,1,1
38288,1,27,4,2,5,3,1,2,2,1
38289,1,27,4,2,4,1,1,4,2,0
38290,1,21,3,5,1,1,1,7,1,1
38291,2,18,4,3,2,1,1,2,2,1
38292,2,21,4,2,4,1,1,4,2,1
38293,1,22,3,2,5,1,1,1,2,1
38294,1,21,4,2,4,1,1,3,2,0
38295,2,21,6,1,2,1,1,5,1,0
38296,1,16,2,5,1,3,1,9,2,1
38297,2,22,5,6,3,3,1,2,1,1
38298,1,22,6,2,6,1,1,5,2,0
38299,2,22,4,1,2,1,1,6,1,1
38300,2,21,3,2,4,2,1,2,2,1
38301,1,32,6,2,5,1,1,5,2,0
38302,2,37,4,3,2,1,2,12,2,1
38303,2,37,3,2,5,1,1,8,2,1
38304,1,37,4,2,3,1,1,4,2,1
38305,2,59,4,4,6,1,3,1,1,1
38306,1,59,3,4,6,1,1,4,1,1
38307,2,22,6,2,4,1,1,5,2,0
38308,1,32,6,2,4,1,1,5,2,0
38309,2,27,4,6,4,1,2,1,1,0
38310,2,16,4,1,2,1,1,3,1,1
38311,2,42,2,3,2,1,1,6,2,1
38312,1,32,6,2,4,1,1,8,2,0
38313,2,22,3,7,2,1,1,3,4,1
38314,1,47,6,3,2,1,1,6,2,0
38315,2,16,3,3,2,1,1,2,2,1
38316,1,27,6,2,4,3,1,7,2,1
38317,1,21,4,2,5,1,1,12,2,1
38318,2,21,3,3,2,1,1,2,2,1
38319,2,22,4,3,2,1,1,3,2,0
38320,1,32,6,5,1,1,1,1,1,0
38321,2,32,2,2,5,1,1,7,2,1
38322,2,21,6,5,1,1,1,3,1,0
38323,1,21,4,2,4,1,1,7,2,1
38324,1,21,6,3,2,1,1,7,2,0
38325,2,27,6,2,5,1,1,5,2,0
38326,1,18,4,4,3,1,1,7,1,1
38327,1,59,4,4,3,1,3,2,1,1
38328,1,22,4,2,6,1,1,3,2,0
38329,1,18,6,1,2,1,1,1,1,1
38330,2,59,2,3,2,1,1,8,2,1
38331,2,18,6,1,2,1,1,2,1,0
38332,2,18,6,2,3,1,1,5,2,0
38333,1,18,6,3,2,1,1,10,2,0
38334,1,37,4,1,2,1,1,1,1,1
38335,2,37,3,2,3,1,1,1,2,1
38336,2,37,4,3,2,1,1,4,2,1
38337,2,21,3,2,3,1,1,4,2,1
38338,2,32,4,1,2,1,1,6,4,0
38339,1,37,2,2,3,3,1,2,2,1
38340,1,37,6,1,2,1,1,2,1,0
38341,1,22,4,3,2,1,1,3,2,1
38342,1,22,6,2,5,1,1,5,2,0
38343,1,32,4,5,1,1,2,2,3,0
38344,2,27,6,2,3,1,1,5,2,0
38345,2,32,6,2,5,1,1,5,2,0
38346,2,59,4,4,4,1,3,1,1,1
38347,2,22,6,2,3,1,2,9,2,0
38348,1,18,6,1,2,1,1,4,1,0
38349,2,32,4,2,3,1,1,3,2,1
38350,1,37,3,2,3,1,1,7,2,0
38351,1,21,4,2,3,1,1,4,2,0
38352,1,37,6,3,2,1,1,6,2,0
38353,2,42,4,1,2,1,2,8,4,0
38354,1,22,6,2,4,1,1,5,2,0
38355,1,32,4,5,1,1,1,2,1,1
38356,1,22,6,2,4,1,1,3,2,0
38357,2,22,5,7,3,1,1,3,4,1
38358,1,42,6,3,2,1,1,3,2,0
38359,1,27,4,5,1,3,1,3,1,1
38360,2,18,4,1,2,1,1,3,1,0
38361,1,37,3,3,2,1,1,9,2,1
38362,1,16,4,4,3,1,3,6,1,1
38363,1,21,4,2,3,1,1,1,2,0
38364,1,32,6,2,4,1,1,5,2,0
38365,1,18,6,2,3,3,1,2,2,0
38366,2,22,4,6,4,1,1,6,1,1
38367,2,22,4,2,5,1,1,2,2,1
38368,1,32,6,2,6,1,1,2,2,0
38369,2,59,3,4,5,1,3,1,1,1
38370,2,32,6,5,1,1,1,6,4,1
38371,2,59,3,4,4,1,3,1,1,1
38372,1,27,6,5,1,1,2,8,4,0
38373,2,27,6,2,3,1,1,8,2,0
38374,1,18,2,3,2,2,1,4,2,1
38375,1,16,3,4,2,1,1,4,1,1
38376,2,47,4,3,2,1,1,9,2,1
38377,2,18,3,4,3,3,1,1,1,1
38378,2,21,3,2,3,1,2,2,2,1
38379,1,21,2,2,4,1,1,1,2,1
38380,2,18,4,5,1,1,1,2,1,1
38381,1,21,6,3,2,1,1,2,2,0
38382,1,32,6,5,1,1,1,6,1,0
38383,1,22,6,2,5,1,1,2,2,0
38384,2,27,6,2,5,1,1,3,2,1
38385,1,27,6,2,4,1,1,9,2,0
38386,1,42,6,2,3,1,1,5,2,0
38387,1,27,6,2,4,2,1,2,2,1
38388,1,21,4,5,1,1,1,2,1,0
38389,2,59,3,4,4,1,3,9,1,1
38390,2,59,3,1,2,1,1,8,1,1
38391,2,27,4,2,4,1,1,2,2,1
38392,2,21,4,2,4,1,1,11,2,0
38393,1,32,6,3,2,1,1,1,2,0
38394,2,16,2,5,1,1,3,9,1,1
38395,1,47,4,3,2,1,1,1,2,1
38396,1,37,2,5,1,1,1,1,4,0
38397,2,37,6,3,2,1,1,5,2,0
38398,2,59,3,4,4,1,3,1,1,1
38399,2,16,4,5,1,1,1,2,1,1
38400,2,37,6,2,4,1,1,5,2,0
38401,2,22,3,2,5,3,1,7,2,1
38402,2,18,3,6,3,1,1,4,1,1
38403,1,27,6,2,4,1,1,2,2,0
38404,2,59,3,4,4,1,3,9,1,1
38405,1,18,3,5,1,1,2,2,1,0
38406,2,27,3,2,3,1,1,2,2,0
38407,1,37,2,3,2,1,1,2,2,1
38408,2,18,3,2,5,1,1,1,2,1
38409,2,32,6,2,3,1,1,5,2,0
38410,1,42,4,5,1,1,1,10,1,0
38411,2,27,3,2,4,1,1,2,2,1
38412,2,21,3,2,4,1,1,11,2,1
38413,1,37,2,3,2,1,1,4,2,0
38414,1,21,6,2,3,1,1,6,2,0
38415,1,37,4,3,2,1,1,6,2,1
38416,1,27,6,2,4,1,1,2,2,0
38417,1,18,6,5,1,1,1,4,1,1
38418,1,16,4,4,4,1,1,8,1,1
38419,2,18,6,1,2,2,1,4,1,0
38420,1,22,4,2,4,1,1,7,2,1
38421,1,59,4,4,4,1,3,1,1,1
38422,1,32,5,3,2,1,1,2,2,0
38423,1,21,6,2,4,1,1,3,2,0
38424,2,37,6,2,4,1,1,5,2,0
38425,1,21,4,2,3,1,2,11,2,0
38426,2,18,6,1,2,1,1,8,1,0
38427,1,21,4,1,2,1,1,1,1,1
38428,1,37,4,7,2,1,1,1,4,1
38429,2,18,3,2,4,1,1,2,2,1
38430,2,27,5,2,5,1,1,5,2,1
38431,1,37,6,6,3,1,2,3,4,0
38432,2,32,4,5,1,1,1,4,1,0
38433,1,18,4,5,1,1,1,12,1,0
38434,2,47,4,2,3,1,1,6,2,1
38435,2,37,6,3,2,1,1,5,2,0
38436,2,22,4,2,4,1,1,10,2,1
38437,2,22,4,2,4,1,1,6,2,0
38438,2,27,2,6,6,1,1,8,4,1
38439,2,16,3,4,5,1,1,2,1,0
38440,1,16,5,1,2,1,1,5,1,1
38441,1,47,4,3,2,1,1,12,2,0
38442,1,59,3,4,4,1,1,4,1,1
38443,2,37,6,3,2,1,1,6,2,0
38444,2,16,4,1,2,1,3,1,1,1
38445,2,18,6,3,2,1,1,3,2,0
38446,2,27,3,2,5,1,1,1,2,1
38447,1,22,4,2,4,1,1,11,2,0
38448,2,16,3,4,3,1,1,6,1,1
38449,2,21,6,2,3,1,1,6,2,0
38450,2,27,4,2,3,1,1,2,2,1
38451,1,42,2,1,2,1,1,12,4,1
38452,1,42,6,3,2,1,1,2,2,0
38453,2,59,2,5,1,1,1,4,1,1
38454,1,21,6,1,2,1,1,1,1,0
38455,2,32,6,1,2,2,1,3,1,0
38456,1,42,6,3,2,1,1,6,2,0
38457,1,27,6,2,3,1,2,2,2,0
38458,2,27,2,2,6,3,1,2,2,1
38459,1,22,4,5,1,1,1,4,1,0
38460,1,22,6,2,4,3,1,4,2,0
38461,2,16,4,4,4,1,3,7,1,1
38462,1,18,6,4,3,1,1,2,1,1
38463,1,22,3,2,5,1,2,9,2,0
38464,2,16,3,3,2,1,1,2,2,1
38465,2,32,6,2,4,1,1,3,2,0
38466,2,18,4,1,2,1,1,3,1,1
38467,2,27,4,2,4,1,1,1,2,1
38468,2,21,6,5,1,1,1,6,1,0
38469,2,27,4,7,3,1,1,3,4,1
38470,1,21,5,1,2,1,1,1,1,0
38471,1,42,4,3,2,1,1,6,2,0
38472,2,22,4,5,1,1,1,3,1,1
38473,2,21,4,2,4,1,1,3,2,0
38474,1,27,6,2,4,1,1,6,2,0
38475,1,27,4,2,4,1,1,6,2,1
38476,1,22,5,5,1,1,1,4,1,0
38477,2,22,4,5,1,1,1,5,1,1
38478,1,21,6,1,2,1,1,2,1,0
38479,1,32,2,2,3,1,1,4,2,1
38480,2,21,6,2,3,2,1,3,2,0
38481,1,27,3,2,4,1,1,3,2,1
38482,1,22,4,2,4,1,1,4,2,0
38483,2,21,3,7,3,1,1,1,4,1
38484,1,21,4,3,2,1,1,1,2,1
38485,2,21,2,2,3,1,1,9,2,1
38486,1,42,6,2,4,1,1,5,2,0
38487,2,21,3,1,2,1,1,1,1,1
38488,2,21,3,2,4,2,1,2,2,1
38489,2,21,4,5,1,1,1,3,1,1
38490,1,37,6,2,3,1,1,6,2,0
38491,1,32,4,6,3,1,2,4,4,0
38492,1,37,4,3,2,1,1,12,2,0
38493,1,32,3,2,3,1,1,4,2,1
38494,1,22,6,3,2,1,1,6,2,0
38495,2,27,4,7,3,1,1,3,3,1
38496,1,21,4,3,2,1,1,1,2,1
38497,1,42,4,3,2,1,1,10,2,1
38498,2,32,6,1,2,1,1,3,1,0
38499,2,32,3,3,2,1,1,1,2,0
38500,2,37,6,3,2,1,1,6,2,0
38501,1,22,4,2,3,1,1,6,2,0
38502,2,59,2,4,4,1,3,2,1,1
38503,1,37,3,2,3,1,1,4,2,1
38504,2,27,5,2,4,1,1,3,2,0
38505,2,59,2,4,4,1,3,2,1,1
38506,1,42,3,2,3,1,1,12,2,0
38507,1,22,4,2,3,3,1,1,2,0
38508,1,59,4,5,1,1,3,9,1,1
38509,2,32,3,3,2,1,1,3,2,1
38510,1,27,4,7,3,1,1,7,3,1
38511,1,21,3,6,3,1,2,12,1,0
38512,1,42,3,3,2,1,1,4,2,1
38513,1,21,6,3,2,1,1,10,2,0
38514,2,21,4,2,4,1,1,3,2,1
38515,2,47,4,1,2,1,2,1,1,0
38516,1,16,6,4,3,1,1,2,1,0
38517,2,16,3,1,2,1,1,1,1,1
38518,1,32,4,2,4,1,1,12,2,1
38519,1,22,4,6,5,1,1,4,4,0
38520,1,37,4,2,3,1,2,1,2,0
38521,1,27,6,4,2,3,1,4,1,0
38522,1,42,6,3,2,1,1,6,2,0
38523,2,18,2,8,2,3,1,2,1,1
38524,1,18,6,1,2,1,1,2,1,0
38525,2,59,2,4,3,1,1,9,1,1
38526,1,21,3,2,4,1,1,3,2,1
38527,1,27,5,3,2,1,1,2,2,0
38528,2,18,6,3,2,1,1,2,2,0
38529,1,27,4,2,4,1,1,4,2,1
38530,2,59,3,4,4,1,3,1,1,1
38531,2,21,4,2,4,1,2,7,2,0
38532,1,37,6,3,2,1,1,4,2,0
38533,2,16,4,4,5,1,1,1,1,1
38534,2,21,6,6,3,3,1,7,1,0
38535,2,37,6,2,4,1,1,5,2,0
38536,2,18,4,1,2,1,1,10,1,1
38537,2,27,6,2,3,1,1,3,2,1
38538,1,21,6,2,4,1,1,4,2,0
38539,2,59,2,4,6,1,3,4,1,1
38540,2,18,4,1,2,1,1,2,1,1
38541,1,27,6,5,1,1,1,4,1,0
38542,1,21,6,2,4,1,1,10,2,0
38543,2,32,6,2,4,1,2,3,2,1
38544,2,32,4,3,2,1,1,3,2,0
38545,2,37,4,3,2,1,1,6,2,1
38546,2,37,3,5,1,1,1,2,4,1
38547,1,21,6,2,5,1,1,10,2,0
38548,1,21,6,2,3,1,1,2,2,0
38549,2,37,3,2,3,1,1,3,2,1
38550,2,32,3,2,5,1,2,11,2,0
38551,1,21,4,6,5,1,1,12,1,0
38552,1,32,4,5,1,1,1,10,4,1
38553,2,16,4,4,4,1,1,1,1,1
38554,2,16,4,5,1,2,1,1,1,1
38555,1,37,6,8,2,1,1,5,1,0
